,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
23016,30.0,Private,197558.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23017,27.0,Private,176514.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23018,29.0,?,116820.0,HS-grad,9.0,Never-married,?,Own-child,White,Male,,,50.0,United-States,<=50K
23019,44.0,Private,226129.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,50.0,United-States,>50K
23020,43.0,Private,281138.0,HS-grad,9.0,Separated,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23021,41.0,Private,98061.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23022,34.0,Self-emp-not-inc,260560.0,HS-grad,9.0,Never-married,Craft-repair,,White,Male,0.0,0.0,50.0,United-States,<=50K
23023,23.0,Private,289909.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
23024,,Private,59590.0,HS-grad,,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,<=50K
23025,24.0,Private,236769.0,Assoc-acdm,12.0,Never-married,Exec-managerial,Own-child,White,,0.0,0.0,40.0,United-States,<=50K
23026,38.0,Self-emp-not-inc,423616.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,24.0,United-States,>50K
23027,24.0,Private,291407.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
23028,53.0,Self-emp-inc,100029.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
23029,33.0,Private,204494.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,56.0,United-States,>50K
23030,24.0,Private,201680.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
23031,45.0,Private,154308.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
23032,31.0,Private,150324.0,11th,7.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
23033,38.0,Local-gov,331609.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,Black,Female,0.0,0.0,47.0,United-States,<=50K
23034,28.0,Private,100829.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,50.0,United-States,>50K
23035,38.0,Private,203169.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
23036,25.0,Private,122075.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
23037,29.0,Private,178778.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23038,29.0,Private,276345.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
23039,48.0,Private,233511.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
23040,24.0,Private,289448.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,<=50K
23041,31.0,Private,173350.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
23042,36.0,Private,130589.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
23043,62.0,Private,94318.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,,>50K
23044,25.0,Private,297531.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
23045,55.0,Private,129762.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
23046,21.0,Private,182614.0,Some-college,10.0,Never-married,Sales,Other-relative,White,,0.0,0.0,40.0,Poland,<=50K
23047,60.0,Private,120067.0,9th,5.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
23048,41.0,Private,182370.0,Assoc-acdm,12.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
23049,43.0,State-gov,60949.0,HS-grad,9.0,Married-civ-spouse,,,White,Male,0.0,0.0,40.0,United-States,<=50K
23050,30.0,Private,190511.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
23051,47.0,Private,188195.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,40.0,United-States,<=50K
23052,50.0,Private,89534.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23053,23.0,Private,183358.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
23054,38.0,?,75024.0,7th-8th,4.0,Divorced,?,,White,Female,0.0,0.0,40.0,United-States,<=50K
23055,30.0,Private,251120.0,Assoc-acdm,12.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,England,<=50K
23056,35.0,Private,108946.0,HS-grad,9.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
23057,25.0,Private,93223.0,Some-college,10.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
23058,61.0,Private,147393.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
23059,71.0,?,45801.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
23060,35.0,State-gov,225385.0,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
23061,35.0,Federal-gov,23892.0,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
23062,38.0,Private,179668.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,Scotland,<=50K
23063,27.0,Self-emp-not-inc,404998.0,Assoc-voc,11.0,Never-married,Craft-repair,Own-child,White,Male,0.0,,40.0,United-States,<=50K
23064,51.0,Private,68882.0,1st-4th,2.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,35.0,Portugal,<=50K
23065,55.0,Self-emp-not-inc,194065.0,Assoc-acdm,12.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23066,33.0,Private,185336.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,United-States,<=50K
23067,25.0,State-gov,,Some-college,10.0,Never-married,Tech-support,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
23068,52.0,Private,167794.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,38.0,United-States,>50K
23069,46.0,Private,96552.0,Some-college,10.0,Divorced,Machine-op-inspct,Own-child,White,Female,0.0,0.0,17.0,United-States,<=50K
23070,,State-gov,254285.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,,Male,0.0,0.0,40.0,United-States,<=50K
23071,,Private,32509.0,Some-college,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,,United-States,<=50K
23072,46.0,Private,125492.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
23073,36.0,Self-emp-inc,186035.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
23074,69.0,?,168794.0,7th-8th,4.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,,United-States,<=50K
23075,36.0,Private,215503.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,65.0,United-States,<=50K
23076,57.0,Local-gov,190748.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
23077,24.0,Private,117767.0,Assoc-acdm,12.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
23078,37.0,Private,301070.0,HS-grad,9.0,Divorced,Farming-fishing,Unmarried,White,Male,0.0,0.0,45.0,United-States,<=50K
23079,39.0,Private,186183.0,Masters,14.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,40.0,United-States,>50K
23080,38.0,Private,131808.0,Assoc-voc,11.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
23081,34.0,State-gov,156292.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
23082,21.0,Private,124589.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
23083,21.0,Private,262819.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
23084,61.0,,95500.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23085,35.0,Private,241306.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
23086,,Private,238680.0,Some-college,10.0,Never-married,Sales,Not-in-family,Black,,0.0,0.0,55.0,Outlying-US(Guam-USVI-etc),<=50K
23087,18.0,?,42293.0,10th,6.0,Never-married,?,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
23088,41.0,,168071.0,HS-grad,9.0,Divorced,Exec-managerial,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K
23089,42.0,Private,337629.0,12th,8.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,60.0,?,>50K
23090,52.0,Private,168001.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
23091,38.0,Private,97759.0,12th,8.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,17.0,United-States,<=50K
23092,51.0,Self-emp-not-inc,107096.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
23093,55.0,Private,76860.0,HS-grad,9.0,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,<=50K
23094,20.0,Private,70076.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
23095,23.0,Private,312017.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23096,24.0,Private,174138.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23097,48.0,Private,125892.0,Bachelors,13.0,Divorced,Exec-managerial,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
23098,22.0,Private,210474.0,HS-grad,9.0,Never-married,Other-service,,White,Female,0.0,0.0,40.0,United-States,<=50K
23099,22.0,State-gov,157332.0,Some-college,,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K
23100,28.0,Private,30771.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,,Female,0.0,0.0,40.0,United-States,<=50K
23101,28.0,Private,319768.0,Masters,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,France,>50K
23102,25.0,Private,324609.0,HS-grad,9.0,Never-married,,Not-in-family,,Male,0.0,0.0,40.0,United-States,<=50K
23103,48.0,Private,268234.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,,United-States,<=50K
23104,,Local-gov,178109.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,,0.0,0.0,43.0,United-States,<=50K
23105,31.0,Private,25955.0,9th,5.0,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0.0,0.0,35.0,United-States,<=50K
23106,65.0,?,123484.0,HS-grad,,Widowed,?,Other-relative,White,Female,0.0,0.0,25.0,United-States,<=50K
23107,56.0,Local-gov,129762.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,,0.0,35.0,United-States,<=50K
23108,22.0,Self-emp-not-inc,108506.0,Assoc-voc,11.0,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,,United-States,<=50K
23109,27.0,Private,241607.0,Bachelors,13.0,Never-married,Tech-support,Other-relative,White,Male,0.0,0.0,50.0,United-States,<=50K
23110,27.0,Federal-gov,214385.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
23111,30.0,Local-gov,183000.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
23112,33.0,Private,290763.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23113,50.0,Private,171924.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,43.0,United-States,>50K
23114,19.0,Private,97189.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,22.0,United-States,<=50K
23115,37.0,Federal-gov,329088.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
23116,26.0,Private,58371.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
23117,32.0,,256371.0,12th,8.0,Never-married,?,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
23118,43.0,Private,35824.0,Some-college,10.0,Separated,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
23119,47.0,Private,173271.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
23120,26.0,Private,391349.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
23121,24.0,Private,86153.0,Some-college,,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,,40.0,United-States,<=50K
23122,34.0,Private,295855.0,11th,7.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,70.0,United-States,<=50K
23123,33.0,Self-emp-not-inc,327902.0,HS-grad,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
23124,35.0,Private,285102.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,Taiwan,>50K
23125,57.0,Private,178353.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
23126,45.0,Private,28119.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,7.0,United-States,<=50K
23127,42.0,Private,197522.0,Some-college,10.0,Separated,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
23128,25.0,Private,108542.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
23129,56.0,Private,179781.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
23130,25.0,Private,126974.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,,United-States,<=50K
23131,23.0,Private,180060.0,Bachelors,13.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
23132,35.0,,38948.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,,50.0,United-States,
23133,,Private,271572.0,9th,5.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,52.0,United-States,<=50K
23134,41.0,Private,177305.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,60.0,United-States,>50K
23135,26.0,Private,238367.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23136,37.0,Private,172232.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,30.0,United-States,<=50K
23137,22.0,Private,153805.0,HS-grad,,Never-married,Other-service,Unmarried,Other,Male,0.0,0.0,20.0,Puerto-Rico,<=50K
23138,30.0,Private,26543.0,Bachelors,13.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23139,42.0,,109067.0,Bachelors,13.0,Separated,Tech-support,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
23140,38.0,Private,213716.0,Assoc-voc,11.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
23141,49.0,Private,149809.0,Preschool,1.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,?,<=50K
23142,27.0,Private,185670.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
23143,43.0,Federal-gov,233851.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,,0.0,40.0,United-States,>50K
23144,25.0,Private,213385.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23145,23.0,Private,38238.0,Bachelors,13.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
23146,68.0,Private,104438.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Ireland,>50K
23147,17.0,Private,202344.0,10th,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
23148,45.0,Self-emp-not-inc,43434.0,Bachelors,,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23149,45.0,Private,102147.0,Assoc-voc,11.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
23150,30.0,Private,231826.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
23151,49.0,State-gov,247378.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
23152,29.0,Private,184078.0,HS-grad,9.0,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
23153,20.0,Private,258430.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,19.0,United-States,<=50K
23154,59.0,Private,244554.0,11th,7.0,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,35.0,United-States,<=50K
23155,26.0,Private,252565.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
23156,25.0,Private,262778.0,Masters,14.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,37.0,United-States,<=50K
23157,33.0,Private,162572.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
23158,35.0,Private,65706.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
23159,45.0,Federal-gov,102569.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
23160,66.0,Private,350498.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,28.0,United-States,<=50K
23161,67.0,?,159542.0,5th-6th,3.0,Widowed,?,,Black,,0.0,0.0,40.0,United-States,<=50K
23162,33.0,Private,,Assoc-acdm,12.0,Never-married,Sales,Not-in-family,Other,Male,0.0,0.0,36.0,United-States,<=50K
23163,38.0,Private,229236.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Other,Male,0.0,0.0,40.0,Puerto-Rico,<=50K
23164,72.0,Private,56559.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,12.0,United-States,<=50K
23165,21.0,Private,27049.0,Some-college,,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,12.0,United-States,<=50K
23166,39.0,Private,36376.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
23167,22.0,Private,246965.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,12.0,United-States,<=50K
23168,24.0,Private,268525.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,32.0,United-States,<=50K
23169,25.0,Private,456604.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23170,26.0,Private,223464.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23171,50.0,Private,341797.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23172,23.0,Private,174461.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23173,41.0,Private,392167.0,10th,6.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,48.0,United-States,<=50K
23174,60.0,Private,210064.0,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23175,67.0,?,233182.0,HS-grad,9.0,Divorced,?,Not-in-family,White,Female,0.0,0.0,7.0,United-States,<=50K
23176,62.0,Private,143312.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K
23177,22.0,Private,326334.0,Some-college,,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
23178,37.0,Private,179088.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,
23179,17.0,Private,207637.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,10.0,United-States,<=50K
23180,52.0,Federal-gov,37289.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,,>50K
23181,31.0,Private,36069.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
23182,23.0,Federal-gov,53245.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23183,27.0,Self-emp-inc,399904.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,50.0,Mexico,<=50K
23184,38.0,Self-emp-inc,199346.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,,White,Female,0.0,0.0,45.0,United-States,<=50K
